,subj_id,session,route,intersection_no,idx_bot_spawn,idx_response,idx_min_distance,min_distance,RT,tta_condition,d_condition,v_condition,is_turn_decision,decision
285,525,1,4,23,48.0,107.0,405.0,32.95502293376982,0.7074999999999996,5.0,150.0,30.0,True,Turn
286,525,1,4,24,75.0,103.0,447.0,3.5030155831919765,0.29029999999999845,4.0,90.0,22.5,False,Wait
287,525,1,4,25,43.0,84.0,55.0,39.65657608345611,0.47139999999999915,4.0,90.0,22.5,True,Turn
288,525,2,5,1,57.0,132.0,68.0,11.207262121336871,0.8298999999999985,5.0,90.0,18.0,True,Turn
289,525,2,5,4,0.0,80.0,392.0,20.50629917343586,0.8765000000000001,5.0,150.0,30.0,True,Turn
290,525,2,5,5,14.0,62.0,376.0,3.244656909586628,0.4955999999999996,4.0,90.0,22.5,False,Wait
291,525,2,5,6,31.0,75.0,392.0,3.477451085916792,0.4535999999999998,4.0,90.0,22.5,False,Wait
292,525,2,5,7,63.0,104.0,446.0,22.259435135309957,0.42570000000000086,5.0,150.0,30.0,True,Turn
293,525,2,5,9,18.0,48.0,358.0,50.37092333259204,0.30990000000000073,6.0,150.0,25.0,True,Turn
294,525,2,5,10,60.0,104.0,434.0,3.253870348948524,0.4541000000000004,4.0,120.0,30.0,False,Wait
295,525,2,5,11,70.0,133.0,439.0,6.133147138783273,0.7066999999999997,4.0,120.0,30.0,True,Turn
296,525,2,5,13,64.0,94.0,402.0,28.422705793685616,0.3094999999999999,6.0,90.0,15.0,True,Turn
297,525,2,5,14,36.0,81.0,382.0,28.67419043833193,0.5208999999999993,6.0,90.0,15.0,True,Turn
298,525,2,5,15,15.0,33.0,382.0,41.69351115386323,0.18480000000000096,6.0,150.0,25.0,True,Turn
299,525,2,5,16,73.0,103.0,387.0,21.917202541619137,0.30879999999999974,5.0,90.0,18.0,True,Turn
300,525,2,5,17,40.0,79.0,431.0,3.2171597355432286,0.45899999999999963,4.0,120.0,30.0,False,Wait
301,525,2,5,18,50.0,83.0,430.0,41.275926533791676,0.34050000000000047,6.0,150.0,25.0,True,Turn
302,525,2,5,25,18.0,46.0,367.0,27.0374370022381,0.2886999999999986,5.0,150.0,30.0,True,Turn
303,525,2,6,1,46.0,69.0,379.0,34.22134695996492,0.2372000000000014,5.0,150.0,30.0,True,Turn
304,525,2,6,3,41.0,59.0,352.0,21.913539222225356,0.1860999999999997,5.0,90.0,18.0,True,Turn
305,525,2,6,6,75.0,105.0,416.0,11.492548198798985,0.30930000000000035,4.0,150.0,37.5,True,Turn
306,525,2,6,7,56.0,102.0,399.0,39.07501611985903,0.4745000000000008,6.0,120.0,20.0,True,Turn
307,525,2,6,8,35.0,73.0,397.0,26.971363409198766,0.44399999999999906,6.0,90.0,15.0,True,Turn
308,525,2,6,13,54.0,89.0,429.0,31.947651111056512,0.3609999999999989,6.0,120.0,20.0,True,Turn
309,525,2,6,14,45.0,83.0,382.0,29.62720159411946,0.442400000000001,5.0,120.0,24.0,True,Turn
310,525,2,6,15,35.0,88.0,47.0,8.28439597758217,0.5988000000000007,6.0,150.0,25.0,True,Turn
311,525,2,6,16,68.0,87.0,419.0,7.831084158311315,0.19549999999999912,4.0,150.0,37.5,True,Turn
312,525,2,6,18,83.0,109.0,395.0,20.967338493747672,0.2680000000000007,4.0,150.0,37.5,True,Turn
313,525,2,6,19,21.0,78.0,410.0,3.3305945624439888,0.6402000000000001,4.0,150.0,37.5,False,Wait
314,525,2,6,21,53.0,100.0,391.0,15.346343397151491,0.5375000000000014,4.0,150.0,37.5,True,Turn
315,525,2,6,22,17.0,58.0,17.0,36.03749782378492,0.4687999999999999,6.0,120.0,20.0,True,Turn
316,525,2,6,23,53.0,93.0,63.0,3.838624991463223,0.47219999999999906,5.0,120.0,24.0,False,Wait
317,525,2,6,25,20.0,75.0,493.0,3.4399508715897578,0.6273999999999997,5.0,120.0,24.0,False,Wait
318,525,2,7,1,40.0,56.0,368.0,28.319231393942598,0.16550000000000864,6.0,90.0,15.0,True,Turn
319,525,2,7,3,72.0,104.0,543.0,3.2433855170171806,0.33089999999999975,5.0,90.0,18.0,False,Wait
320,525,2,7,4,31.0,78.0,375.0,41.09628852545202,0.5423999999999989,6.0,120.0,20.0,True,Turn
321,525,2,7,5,60.0,90.0,387.0,29.23338318337748,0.3092000000000006,6.0,90.0,15.0,True,Turn
322,525,2,7,6,21.0,53.0,383.0,33.27978505627631,0.33000000000000007,6.0,120.0,20.0,True,Turn
323,525,2,7,10,37.0,103.0,411.0,3.5966818531780906,0.6812000000000005,4.0,150.0,37.5,False,Wait
324,525,2,7,12,34.0,85.0,384.0,9.593723591866368,0.6202000000000005,4.0,120.0,30.0,True,Turn
325,525,2,7,13,164.0,214.0,532.0,29.323093284500246,0.5158000000000005,5.0,150.0,30.0,True,Turn
326,525,2,7,15,88.0,130.0,454.0,3.65332849771936,0.4330999999999996,4.0,150.0,37.5,False,Wait
327,525,2,7,16,80.0,129.0,424.0,29.274428165686217,0.5591999999999988,5.0,120.0,24.0,True,Turn
328,525,2,7,17,76.0,112.0,555.0,3.3881546247371586,0.3730999999999991,5.0,90.0,18.0,False,Wait
329,525,2,7,18,12.0,68.0,400.0,3.1173327381857403,0.6349999999999998,4.0,120.0,30.0,False,Wait
330,525,2,7,19,54.0,101.0,426.0,3.318257084656127,0.4855999999999998,4.0,90.0,22.5,False,Wait
331,525,2,7,20,55.0,78.0,375.0,38.95893364759981,0.23669999999999902,5.0,150.0,30.0,True,Turn
332,525,2,7,25,54.0,77.0,370.0,57.56886424038294,0.23730000000000118,6.0,150.0,25.0,True,Turn
333,525,2,8,2,124.0,163.0,501.0,3.2503349055332826,0.4021000000000008,4.0,120.0,30.0,False,Wait
334,525,2,8,6,89.0,131.0,412.0,22.66056601237321,0.4337,5.0,90.0,18.0,True,Turn
335,525,2,8,8,88.0,171.0,549.0,3.5590983052049743,0.8564000000000007,5.0,90.0,18.0,False,Wait
336,525,2,8,10,40.0,89.0,391.0,53.07427233309315,0.5586000000000002,6.0,150.0,25.0,True,Turn
337,525,2,8,11,73.0,100.0,434.0,26.001749755416437,0.2787000000000006,6.0,90.0,15.0,True,Turn
338,525,2,8,12,32.0,81.0,417.0,3.5433073965357056,0.5633999999999997,4.0,90.0,22.5,False,Wait
339,525,2,8,14,74.0,106.0,427.0,6.954503628094072,0.3299000000000003,4.0,120.0,30.0,True,Turn
340,525,2,8,15,94.0,136.0,438.0,19.471401481506025,0.4331000000000014,5.0,90.0,18.0,True,Turn
341,525,2,8,16,12.0,21.0,572.0,3.6583914773874984,0.09280000000000044,6.0,120.0,20.0,False,Wait
342,525,2,8,18,67.0,93.0,428.0,36.532989187717874,0.2685000000000013,6.0,120.0,20.0,True,Turn
343,525,2,8,19,76.0,144.0,434.0,29.2006496474445,0.7003000000000004,5.0,150.0,30.0,True,Turn
344,525,2,8,20,14.0,43.0,381.0,3.5949722317838106,0.299199999999999,4.0,120.0,30.0,False,Wait
345,525,2,8,21,73.0,104.0,400.0,20.230836539421112,0.31909999999999883,5.0,90.0,18.0,True,Turn
346,616,1,1,1,61.0,503.0,632.0,3.5144853570255368,4.551500000000001,6.0,150.0,25.0,False,Wait
347,616,1,1,5,46.0,84.0,425.0,3.281441371820787,0.391,4.0,150.0,37.5,False,Wait
348,616,1,1,6,56.0,90.0,434.0,3.4648372880831917,0.35079999999999956,4.0,120.0,30.0,False,Wait
349,616,1,1,8,81.0,468.0,556.0,3.3616797694803418,3.9819999999999993,5.0,90.0,18.0,False,Wait
350,616,1,1,10,59.0,388.0,442.0,3.4800905765327537,3.385399999999999,4.0,150.0,37.5,False,Wait
351,616,1,1,11,86.0,543.0,657.0,3.4622988212773156,4.7005,6.0,90.0,15.0,False,Wait
352,616,1,1,12,68.0,585.0,656.0,3.625367477898648,5.3657,6.0,90.0,15.0,False,Wait
353,616,1,1,13,85.0,140.0,491.0,35.23562784663037,0.5670000000000002,6.0,150.0,25.0,True,Turn
354,616,1,1,14,70.0,115.0,418.0,31.110934622159174,0.46360000000000134,5.0,150.0,30.0,True,Turn
355,616,1,1,15,53.0,447.0,531.0,3.5384127975033453,4.0555,5.0,120.0,24.0,False,Wait
356,616,1,1,19,55.0,557.0,629.0,3.482828322065119,5.167199999999999,6.0,90.0,15.0,False,Wait
357,616,1,1,20,65.0,402.0,460.0,3.4207631747125395,3.5175,4.0,90.0,22.5,False,Wait
358,616,1,1,21,54.0,514.0,535.0,3.81092672524982,4.732999999999999,5.0,120.0,24.0,False,Wait
359,616,1,1,22,35.0,367.0,432.0,3.5949499044551962,3.4602000000000004,4.0,150.0,37.5,False,Wait
360,616,1,1,24,57.0,442.0,531.0,3.4224979171495167,3.9941999999999993,5.0,90.0,18.0,False,Wait
361,616,1,2,2,31.0,505.0,600.0,3.4985806467992053,4.8766,6.0,90.0,15.0,False,Wait
362,616,1,2,3,50.0,101.0,401.0,47.80067976034228,0.5259,6.0,150.0,25.0,True,Turn
363,616,1,2,5,40.0,411.0,531.0,3.5222981841425782,3.8659,5.0,120.0,24.0,False,Wait
364,616,1,2,7,46.0,543.0,619.0,3.520397783932512,5.1134,6.0,120.0,20.0,False,Wait
365,616,1,2,9,31.0,458.0,610.0,3.32358517266014,4.440700000000001,6.0,90.0,15.0,False,Wait
366,616,1,2,10,47.0,88.0,382.0,7.542628201087827,0.4234999999999989,4.0,120.0,30.0,True,Turn
367,616,1,2,12,51.0,114.0,417.0,44.46483926602815,0.6496999999999993,6.0,150.0,25.0,True,Turn
368,616,1,2,13,83.0,436.0,460.0,3.4435633137592063,3.635,4.0,150.0,37.5,False,Wait
369,616,1,2,14,79.0,517.0,560.0,3.5594033127062144,4.5059999999999985,5.0,90.0,18.0,False,Wait
370,616,1,2,16,100.0,494.0,577.0,3.3479448176825217,4.0527,5.0,90.0,18.0,False,Wait
371,616,1,2,17,44.0,396.0,439.0,3.6909596420718658,3.6735000000000007,4.0,90.0,22.5,False,Wait
372,616,1,2,19,44.0,494.0,538.0,3.2704532890057805,4.686300000000001,5.0,90.0,18.0,False,Wait
373,616,1,2,21,64.0,397.0,446.0,3.3430922976004505,3.4274999999999984,4.0,150.0,37.5,False,Wait
374,616,1,2,25,41.0,327.0,420.0,3.4569613604545033,2.9428,4.0,120.0,30.0,False,Wait
375,616,1,3,1,54.0,486.0,548.0,3.465974229949873,4.500399999999999,5.0,120.0,24.0,False,Wait
376,616,1,3,4,19.0,444.0,583.0,3.413274185503009,4.3779,6.0,90.0,15.0,False,Wait
377,616,1,3,6,18.0,80.0,386.0,43.23688315017365,0.6393000000000004,6.0,150.0,25.0,True,Turn
378,616,1,3,7,52.0,114.0,404.0,8.025485142899395,0.6396999999999995,4.0,150.0,37.5,True,Turn
379,616,1,3,8,64.0,375.0,444.0,3.273810214940761,3.198500000000001,4.0,90.0,22.5,False,Wait
380,616,1,3,9,52.0,528.0,625.0,3.6515180037856245,4.8985,6.0,120.0,20.0,False,Wait
381,616,1,3,10,35.0,104.0,529.0,3.6671247348750975,0.7657999999999987,5.0,150.0,30.0,False,Wait
382,616,1,3,11,53.0,467.0,532.0,3.6226182665331286,4.257800000000001,5.0,90.0,18.0,False,Wait
383,616,1,3,17,53.0,359.0,435.0,3.3078295191751836,3.1493,4.0,150.0,37.5,False,Wait
384,616,1,3,18,58.0,398.0,454.0,3.5266176560070894,3.549899999999999,4.0,120.0,30.0,False,Wait
385,616,1,3,19,16.0,472.0,602.0,3.384778412386039,4.7517,6.0,120.0,20.0,False,Wait
386,616,1,3,20,35.0,361.0,504.0,3.5030175446211884,3.3538999999999994,5.0,90.0,18.0,False,Wait
387,616,1,3,23,48.0,357.0,432.0,3.4737884269400237,3.1792999999999996,4.0,150.0,37.5,False,Wait
388,616,1,3,24,62.0,523.0,636.0,3.396654257060999,4.743399999999999,6.0,120.0,20.0,False,Wait
389,616,1,3,25,93.0,485.0,569.0,3.508364384594692,4.033099999999999,5.0,120.0,24.0,False,Wait
390,616,1,4,1,30.0,493.0,611.0,3.465199117765712,4.825199999999995,6.0,90.0,15.0,False,Wait
391,616,1,4,4,40.0,501.0,606.0,3.300596071865757,4.743,6.0,120.0,20.0,False,Wait
392,616,1,4,10,56.0,383.0,534.0,3.4864769546443206,3.3630999999999993,5.0,150.0,30.0,False,Wait
393,616,1,4,12,35.0,372.0,512.0,3.5195869186200155,3.4665999999999997,5.0,150.0,30.0,False,Wait
394,616,1,4,13,54.0,422.0,532.0,3.4248992592679883,3.7845000000000013,5.0,150.0,30.0,False,Wait
395,616,1,4,14,84.0,417.0,482.0,3.570523377634388,3.4893,4.0,150.0,37.5,False,Wait
396,616,1,4,15,43.0,310.0,418.0,3.641370171481673,2.7467000000000006,4.0,90.0,22.5,False,Wait
397,616,1,4,17,52.0,385.0,521.0,3.396736115229448,3.425700000000001,5.0,90.0,18.0,False,Wait
398,616,1,4,18,70.0,520.0,639.0,3.1331483850070527,4.6297,6.0,120.0,20.0,False,Wait
399,616,1,4,19,43.0,299.0,436.0,3.384943457758875,2.6953000000000014,4.0,120.0,30.0,False,Wait
400,616,1,4,20,44.0,372.0,439.0,3.5107104005955483,3.424999999999999,4.0,120.0,30.0,False,Wait
401,616,1,4,22,36.0,271.0,430.0,3.6918291858580425,2.4764999999999997,4.0,150.0,37.5,False,Wait
402,616,1,4,23,47.0,503.0,621.0,3.292984270518149,4.690099999999999,6.0,150.0,25.0,False,Wait
403,616,1,4,24,84.0,503.0,649.0,3.3874324176266524,4.315800000000001,6.0,90.0,15.0,False,Wait
404,616,1,4,25,55.0,137.0,66.0,54.00111615518124,0.8928999999999991,5.0,150.0,30.0,True,Turn
405,616,2,5,1,67.0,357.0,447.0,3.3396798172589706,2.9860000000000007,4.0,150.0,37.5,False,Wait
406,616,2,5,4,43.0,378.0,529.0,3.4293852217269247,3.505700000000001,5.0,90.0,18.0,False,Wait
407,616,2,5,5,56.0,366.0,438.0,3.4513297443426136,3.192500000000001,4.0,120.0,30.0,False,Wait
408,616,2,5,6,54.0,304.0,537.0,3.6017710567728827,2.6285000000000007,5.0,90.0,18.0,False,Wait
409,616,2,5,7,40.0,117.0,427.0,33.47020357123873,0.8315999999999999,6.0,120.0,20.0,True,Turn
410,616,2,5,9,55.0,118.0,428.0,32.50345628756686,0.6488000000000014,6.0,120.0,20.0,True,Turn
411,616,2,5,10,70.0,122.0,413.0,50.46151482839498,0.5355999999999987,6.0,150.0,25.0,True,Turn
412,616,2,5,11,49.0,297.0,442.0,3.4806513517189965,2.5992999999999995,4.0,120.0,30.0,False,Wait
413,616,2,5,13,78.0,379.0,456.0,3.602351450654768,3.0946999999999996,4.0,120.0,30.0,False,Wait
414,616,2,5,14,39.0,425.0,526.0,3.4033386952939404,4.024699999999999,5.0,90.0,18.0,False,Wait
415,616,2,5,15,44.0,353.0,520.0,3.490269298391133,3.1807,5.0,120.0,24.0,False,Wait
416,616,2,5,16,48.0,114.0,409.0,50.19737561350276,0.7347000000000001,6.0,150.0,25.0,True,Turn
417,616,2,5,17,54.0,96.0,390.0,40.17405219802282,0.43329999999999913,6.0,120.0,20.0,True,Turn
418,616,2,5,18,53.0,363.0,447.0,3.4719234387215385,3.247,4.0,90.0,22.5,False,Wait
419,616,2,5,25,56.0,467.0,534.0,3.3463005584891166,4.226699999999999,5.0,90.0,18.0,False,Wait
420,616,2,6,1,69.0,450.0,540.0,3.4076422300782783,3.955300000000001,5.0,90.0,18.0,False,Wait
421,616,2,6,3,41.0,104.0,418.0,46.64809050511515,0.6992000000000012,6.0,150.0,25.0,True,Turn
422,616,2,6,6,63.0,121.0,541.0,3.5527764044255776,0.5978000000000012,5.0,90.0,18.0,False,Wait
423,616,2,6,7,47.0,102.0,399.0,47.556448833923426,0.5678999999999998,6.0,150.0,25.0,True,Turn
424,616,2,6,8,62.0,419.0,445.0,3.381090341670209,3.6827000000000005,4.0,120.0,30.0,False,Wait
425,616,2,6,13,52.0,268.0,432.0,3.363048765454818,2.2224999999999984,4.0,120.0,30.0,False,Wait
426,616,2,6,14,64.0,143.0,633.0,3.3094261463484744,0.8141000000000016,6.0,120.0,20.0,False,Wait
427,616,2,6,15,48.0,117.0,48.0,8.14307881202405,0.7105999999999995,5.0,150.0,30.0,True,Turn
428,616,2,6,16,68.0,129.0,416.0,31.844628964494476,0.6319999999999997,5.0,150.0,30.0,True,Turn
429,616,2,6,18,55.0,379.0,436.0,3.64745770719843,3.334199999999999,4.0,90.0,22.5,False,Wait
430,616,2,6,19,42.0,122.0,414.0,36.575825512093616,0.8684000000000012,6.0,120.0,20.0,True,Turn
431,616,2,6,21,33.0,354.0,428.0,3.6614501392555834,3.3595000000000006,4.0,90.0,22.5,False,Wait
432,616,2,6,22,65.0,104.0,392.0,11.19992129782476,0.40199999999999925,4.0,120.0,30.0,True,Turn
433,616,2,6,23,62.0,135.0,71.0,12.286660397655519,0.8012999999999995,6.0,150.0,25.0,True,Turn
434,616,2,6,25,35.0,338.0,513.0,3.2601331280269665,3.1723000000000017,5.0,90.0,18.0,False,Wait
435,616,2,7,1,54.0,319.0,432.0,3.2547601252464946,2.7286,4.0,90.0,22.5,False,Wait
436,616,2,7,3,51.0,105.0,394.0,41.58056010536218,0.610100000000001,6.0,120.0,20.0,True,Turn
437,616,2,7,4,45.0,137.0,537.0,3.5577671376494977,0.9959000000000007,5.0,120.0,24.0,False,Wait
438,616,2,7,5,34.0,106.0,398.0,45.14692437320626,0.7426999999999992,6.0,150.0,25.0,True,Turn
439,616,2,7,6,16.0,69.0,359.0,54.31107028048181,0.6062999999999992,6.0,150.0,25.0,True,Turn
440,616,2,7,10,44.0,134.0,622.0,3.3342666115980713,0.9810999999999996,6.0,90.0,15.0,False,Wait
441,616,2,7,12,48.0,511.0,635.0,3.3732637404977703,4.8241,6.0,90.0,15.0,False,Wait
442,616,2,7,13,63.0,467.0,551.0,3.5949351827992047,4.2072,5.0,90.0,18.0,False,Wait
443,616,2,7,15,59.0,415.0,442.0,3.5110123605382966,3.664999999999999,4.0,90.0,22.5,False,Wait
444,616,2,7,16,41.0,347.0,434.0,3.480307221868881,3.1971999999999987,4.0,90.0,22.5,False,Wait
445,616,2,7,17,54.0,121.0,409.0,26.432879425050363,0.7349999999999994,5.0,120.0,24.0,True,Turn
446,616,2,7,18,82.0,138.0,424.0,26.228242238197932,0.577399999999999,5.0,120.0,24.0,True,Turn
447,616,2,7,19,40.0,368.0,423.0,3.5330145708901863,3.374699999999999,4.0,120.0,30.0,False,Wait
448,616,2,7,20,38.0,375.0,434.0,3.703600888524511,3.5177999999999994,4.0,150.0,37.5,False,Wait
449,616,2,7,25,35.0,120.0,47.0,15.41246371503181,0.9327999999999985,5.0,120.0,24.0,True,Turn
450,616,2,8,1,50.0,128.0,59.0,12.087486710389642,0.8521000000000072,6.0,150.0,25.0,True,Turn
451,616,2,8,2,40.0,456.0,530.0,3.490083920915364,4.3362,5.0,90.0,18.0,False,Wait
452,616,2,8,6,26.0,101.0,422.0,22.267232281377915,0.8209999999999997,5.0,150.0,30.0,True,Turn
453,616,2,8,8,47.0,448.0,538.0,3.696119507491139,4.169500000000001,5.0,120.0,24.0,False,Wait
454,616,2,8,10,47.0,99.0,389.0,14.185934082081246,0.5817999999999994,4.0,150.0,37.5,True,Turn
455,616,2,8,11,40.0,372.0,434.0,3.423173273801671,3.4581999999999997,4.0,90.0,22.5,False,Wait
456,616,2,8,12,67.0,397.0,462.0,3.470333216713822,3.4480000000000004,4.0,120.0,30.0,False,Wait
457,616,2,8,14,56.0,520.0,624.0,3.4429010600553567,4.7751,6.0,90.0,15.0,False,Wait
458,616,2,8,15,65.0,122.0,406.0,43.47201566292863,0.6458999999999993,6.0,120.0,20.0,True,Turn
459,616,2,8,16,49.0,374.0,443.0,3.530578625026499,3.3991999999999987,4.0,120.0,30.0,False,Wait
460,616,2,8,18,55.0,469.0,532.0,3.605253600333541,4.256399999999999,5.0,90.0,18.0,False,Wait
461,616,2,8,19,63.0,387.0,444.0,3.545966883653053,3.3336000000000006,4.0,90.0,22.5,False,Wait
462,616,2,8,20,45.0,425.0,601.0,3.3843890824354936,3.9101,6.0,90.0,15.0,False,Wait
463,616,2,8,21,35.0,94.0,421.0,43.3933705404659,0.6573000000000011,6.0,150.0,25.0,True,Turn
464,616,2,8,25,54.0,477.0,546.0,3.441955249923025,4.4079999999999995,5.0,120.0,24.0,False,Wait
465,618,1,1,1,70.0,183.0,447.0,3.708815816891982,1.162700000000001,4.0,120.0,30.0,False,Wait
466,618,1,1,5,89.0,142.0,424.0,36.964078020462814,0.5457999999999998,5.0,150.0,30.0,True,Turn
467,618,1,1,6,59.0,232.0,530.0,3.592195700385935,1.8340999999999994,5.0,90.0,18.0,False,Wait
468,618,1,1,8,80.0,516.0,654.0,3.288945793621276,4.481499999999999,6.0,120.0,20.0,False,Wait
469,618,1,1,10,71.0,96.0,388.0,31.349983514577403,0.2588999999999988,5.0,120.0,24.0,True,Turn
470,618,1,1,11,73.0,439.0,565.0,3.7563611735277713,3.8575999999999997,5.0,90.0,18.0,False,Wait
471,618,1,1,12,60.0,121.0,418.0,33.79752074564684,0.673,5.0,150.0,30.0,True,Turn
472,618,1,1,13,77.0,120.0,417.0,26.475667775385723,0.4433000000000007,5.0,120.0,24.0,True,Turn
473,618,1,1,14,66.0,107.0,532.0,3.5799057024517213,0.42239999999999966,5.0,90.0,18.0,False,Wait
474,618,1,1,15,56.0,109.0,403.0,37.235661399076726,0.6019999999999985,5.0,150.0,30.0,True,Turn
475,618,1,1,19,44.0,162.0,528.0,3.177622915007417,1.2576999999999998,5.0,90.0,18.0,False,Wait
476,618,1,1,20,76.0,160.0,552.0,3.595730155841129,0.8649000000000004,5.0,120.0,24.0,False,Wait
477,618,1,1,21,62.0,193.0,542.0,3.439601713046238,1.4002999999999997,5.0,90.0,18.0,False,Wait
478,618,1,1,22,1.0,73.0,471.0,3.7355598901986817,0.8407999999999998,5.0,90.0,18.0,False,Wait
479,618,1,1,24,65.0,133.0,433.0,43.86942440875903,0.7002000000000006,6.0,150.0,25.0,True,Turn
480,618,1,2,2,67.0,261.0,443.0,3.5407994838130112,1.9966999999999988,4.0,120.0,30.0,False,Wait
481,618,1,2,3,43.0,126.0,420.0,3.376383638842764,0.8536999999999999,4.0,90.0,22.5,False,Wait
482,618,1,2,5,70.0,269.0,440.0,3.5955352785210835,2.045399999999999,4.0,90.0,22.5,False,Wait
483,618,1,2,6,55.0,94.0,387.0,12.65385709527555,0.4016000000000002,4.0,150.0,37.5,True,Turn
484,618,1,2,7,89.0,129.0,426.0,10.907714438021085,0.4115000000000002,4.0,150.0,37.5,True,Turn
485,618,1,2,9,39.0,388.0,618.0,3.786983869829951,3.642199999999999,6.0,90.0,15.0,False,Wait
486,618,1,2,10,51.0,94.0,390.0,43.39445916659836,0.5385000000000009,6.0,120.0,20.0,True,Turn
487,618,1,2,12,67.0,363.0,457.0,3.5739191585917,3.0977000000000015,4.0,90.0,22.5,False,Wait
488,618,1,2,13,113.0,476.0,497.0,3.809076559498372,3.7327999999999992,4.0,120.0,30.0,False,Wait
489,618,1,2,14,43.0,232.0,440.0,3.6629187811790316,2.030199999999999,4.0,150.0,37.5,False,Wait
490,618,1,2,16,64.0,285.0,557.0,3.405855908190948,2.331999999999999,5.0,120.0,24.0,False,Wait
491,618,1,2,17,101.0,164.0,474.0,25.09867035829994,0.6478999999999999,5.0,150.0,30.0,True,Turn
492,618,1,2,19,29.0,125.0,430.0,38.85088951577608,1.0471000000000004,6.0,150.0,25.0,True,Turn
493,618,1,2,21,55.0,141.0,443.0,43.50461469854149,0.9413999999999998,6.0,150.0,25.0,True,Turn
494,618,1,2,25,95.0,151.0,467.0,3.586847084685797,0.5759999999999987,4.0,90.0,22.5,False,Wait
495,618,1,3,1,58.0,167.0,433.0,3.276558804500321,1.1201000000000079,4.0,90.0,22.5,False,Wait
496,618,1,3,4,53.0,124.0,629.0,3.537807304500084,0.7904,6.0,90.0,15.0,False,Wait
497,618,1,3,6,72.0,114.0,399.0,20.934180403410537,0.432599999999999,5.0,90.0,18.0,True,Turn
498,618,1,3,7,64.0,119.0,414.0,31.135753875079512,0.5653000000000006,5.0,150.0,30.0,True,Turn
499,618,1,3,8,73.0,130.0,410.0,41.11061065671843,0.6858999999999984,5.0,150.0,30.0,True,Turn
500,618,1,3,9,29.0,80.0,376.0,28.78074873249058,0.5835000000000008,5.0,120.0,24.0,True,Turn
501,618,1,3,10,0.0,69.0,369.0,29.05973352433332,0.8038000000000007,5.0,150.0,30.0,True,Turn
502,618,1,3,11,77.0,126.0,418.0,38.52403670401186,0.6018000000000008,5.0,150.0,30.0,True,Turn
503,618,1,3,17,77.0,112.0,409.0,42.099688769545025,0.3605999999999998,6.0,120.0,20.0,True,Turn
504,618,1,3,18,50.0,115.0,417.0,36.37945587731428,0.714500000000001,6.0,120.0,20.0,True,Turn
505,618,1,3,19,60.0,87.0,417.0,25.091781487265813,0.2779999999999987,6.0,90.0,15.0,True,Turn
506,618,1,3,20,64.0,105.0,403.0,28.264183822880533,0.4215,6.0,90.0,15.0,True,Turn
507,618,1,3,23,51.0,80.0,378.0,29.143548558015954,0.29879999999999995,6.0,90.0,15.0,True,Turn
508,618,1,3,24,105.0,164.0,676.0,3.242719604834143,0.6661999999999999,6.0,90.0,15.0,False,Wait
509,618,1,3,25,53.0,106.0,402.0,53.95728819758579,0.6014999999999997,6.0,150.0,25.0,True,Turn
510,618,1,4,1,82.0,213.0,93.0,10.954803062241334,1.4612000000000016,6.0,90.0,15.0,True,Turn
511,618,1,4,4,79.0,130.0,456.0,2.9033049909082687,0.5244999999999997,4.0,150.0,37.5,False,Wait
512,618,1,4,10,54.0,355.0,527.0,3.2732733775508924,3.0954000000000015,5.0,90.0,18.0,False,Wait
513,618,1,4,12,67.0,134.0,444.0,3.5207416166713554,0.688600000000001,4.0,120.0,30.0,False,Wait
514,618,1,4,13,62.0,111.0,414.0,8.470326725168102,0.5047000000000015,4.0,150.0,37.5,True,Turn
515,618,1,4,14,69.0,271.0,447.0,3.473963875320931,2.077399999999999,4.0,150.0,37.5,False,Wait
516,618,1,4,15,90.0,304.0,463.0,3.6529675850130396,2.200800000000001,4.0,90.0,22.5,False,Wait
517,618,1,4,17,56.0,243.0,427.0,3.2723086290230343,1.921800000000001,4.0,90.0,22.5,False,Wait
518,618,1,4,18,70.0,289.0,438.0,3.582565949195865,2.249599999999999,4.0,90.0,22.5,False,Wait
519,618,1,4,19,73.0,135.0,440.0,3.467781947267564,0.6378000000000004,4.0,90.0,22.5,False,Wait
520,618,1,4,20,86.0,158.0,480.0,3.1625929519847444,0.7900999999999989,4.0,120.0,30.0,False,Wait
521,618,1,4,22,63.0,485.0,626.0,3.571682375688031,4.3325,6.0,90.0,15.0,False,Wait
522,618,1,4,23,86.0,147.0,440.0,49.39903753551661,0.6292999999999989,6.0,150.0,25.0,True,Turn
523,618,1,4,24,64.0,99.0,461.0,41.1367151821285,0.46390000000000065,6.0,150.0,25.0,True,Turn
524,618,1,4,25,39.0,95.0,50.0,53.95741407547514,0.6278000000000006,6.0,150.0,25.0,True,Turn
525,618,2,5,1,65.0,110.0,446.0,3.316686339937328,0.4629000000000012,4.0,150.0,37.5,False,Wait
526,618,2,5,4,54.0,167.0,456.0,21.157391489345827,1.2571000000000012,5.0,150.0,30.0,True,Turn
527,618,2,5,5,55.0,429.0,543.0,3.5730116828135445,3.888200000000001,5.0,90.0,18.0,False,Wait
528,618,2,5,6,54.0,150.0,519.0,3.6242426450959786,0.9885999999999999,5.0,120.0,24.0,False,Wait
529,618,2,5,7,68.0,113.0,400.0,58.939145795414674,0.5512999999999995,6.0,150.0,25.0,True,Turn
530,618,2,5,9,48.0,140.0,426.0,25.17281039194015,1.0033000000000012,6.0,90.0,15.0,True,Turn
