tta_condition,d_condition,is_go_decision,RT,subj_id
7.5,160.0,0.9953803736927123,0.5593423616997358,389
7.5,170.0,0.9977614613807441,0.5589298143883062,389
7.5,180.0,0.9989071559282929,0.558468336614989,389
8.0,60.0,0.22114933192971434,0.5691276740168858,389
8.0,70.0,0.36933350204340154,0.5707771227054715,389
8.0,80.0,0.5476314857073301,0.5712283028382257,389
8.0,90.0,0.7151170921859077,0.570104542565312,389
8.0,100.0,0.8392607936685024,0.5680634146338274,389
8.0,110.0,0.9157626158031631,0.5656011863419915,389
8.0,120.0,0.9577043013126627,0.563623105091721,389
8.0,130.0,0.9792383935185877,0.5617989333411805,389
8.0,140.0,0.9899195654579448,0.5605064850098748,389
8.0,150.0,0.9951219455353557,0.5593712944843371,389
8.0,160.0,0.9976366682610351,0.5589624368796434,389
8.0,170.0,0.9988471673636853,0.5585045323569815,389
8.0,180.0,0.9994275396066377,0.5592465821390642,389
2.0,60.0,0.035382871506274206,0.4056997545651851,421
2.0,70.0,0.05203446140286564,0.4169494257184744,421
2.0,80.0,0.0753411011482057,0.4282192177321073,421
2.0,90.0,0.10711327690251168,0.4391718151127524,421
2.0,100.0,0.14911523727982381,0.4494138170130772,421
2.0,110.0,0.20271932462567543,0.45851643146224713,421
2.0,120.0,0.2684646039996921,0.46603394765066447,421
2.0,130.0,0.3456163150751889,0.4715333696247396,421
2.0,140.0,0.431875689893501,0.47462373650212053,421
2.0,150.0,0.5234020200934436,0.47498853245683875,421
2.0,160.0,0.6152446779024008,0.47242492948758474,421
2.0,170.0,0.7021402765200434,0.46688213959590297,421
2.0,180.0,0.7794733603350443,0.45849834458117444,421
2.5,60.0,0.0403645100702928,0.41316436913195215,421
2.5,70.0,0.05959796476456387,0.4259212518442716,421
2.5,80.0,0.0865888941153682,0.4387988438313575,421
2.5,90.0,0.12340395628781527,0.45136561577571704,421
2.5,100.0,0.17195447376758155,0.46309965439313466,421
2.5,110.0,0.23351860072075614,0.473414477124154,421
2.5,120.0,0.30816342849180334,0.48169579802879886,421
2.5,130.0,0.39422906104912575,0.48734596723111756,421
2.5,140.0,0.48810894917764996,0.4898407731851815,421
2.5,150.0,0.5845358833084943,0.4887919710546657,421
2.5,160.0,0.6774277152965976,0.4840152840480522,421
2.5,170.0,0.7610981090331609,0.47559507041600196,421
2.5,180.0,0.831428336207365,0.4639282646937257,421
3.0,60.0,0.04562737572972453,0.41994711772827276,421
3.0,70.0,0.06749255331356173,0.4339578899199414,421
3.0,80.0,0.09817051506917004,0.44814222819538196,421
3.0,90.0,0.13991651228926547,0.4619728023291236,421
3.0,100.0,0.19467616738702598,0.47479256756800875,421
3.0,110.0,0.2634735305743966,0.4858577162056877,421
3.0,120.0,0.34571881148749395,0.4943858998235102,421
3.0,130.0,0.43868447256558546,0.49963109954696006,421
3.0,140.0,0.5374613165811817,0.5009710162236823,421
3.0,150.0,0.6356128563017595,0.49800809891039777,421
3.0,160.0,0.7264610617450912,0.49066869396674473,421
3.0,170.0,0.8045927143480334,0.47928300545831465,421
3.0,180.0,0.8669924260066921,0.4646055689610772,421
3.5,60.0,0.05128434974467828,0.4263605529368911,421
3.5,70.0,0.07589153406765137,0.4414459084956856,421
3.5,80.0,0.11034072883084521,0.45671288816757744,421
3.5,90.0,0.15700797561096508,0.47152522525499624,421
3.5,100.0,0.21776115108490754,0.48509131317554577,421
3.5,110.0,0.29321598118653774,0.49650508699294943,421
3.5,120.0,0.38196870076663847,0.5048279012341199,421
3.5,130.0,0.48014359282495245,0.5091914355346816,421
3.5,140.0,0.5816294803081028,0.508927717263937,421
3.5,150.0,0.6791660184559047,0.5037082021941486,421
3.5,160.0,0.7660180017129883,0.4936688229885557,421
3.5,170.0,0.8375845377076704,0.47947731635526336,421
3.5,180.0,0.892245846131534,0.46228766053866305,421
4.0,60.0,0.05741828626195003,0.43257555639328205,421
4.0,70.0,0.0849148057022826,0.4485993500302802,421
4.0,80.0,0.12326380121182594,0.46476435749596967,421
4.0,90.0,0.17489135069158276,0.4803198029943046,421
4.0,100.0,0.24147158063967553,0.49433008317434934,421
4.0,110.0,0.3230648813831851,0.5057314212076714,421
4.0,120.0,0.4173262457179034,0.5134460593704483,421
4.0,130.0,0.5192142403386741,0.5165222762132482,421
4.0,140.0,0.6215965210838923,0.5143100106869334,421
4.0,150.0,0.7167815414776361,0.506636499256146,421
4.0,160.0,0.798460562878377,0.49393784819909314,421
4.0,170.0,0.8631972239019003,0.4772723625872735,421
4.0,180.0,0.9108028419957239,0.45816539310023985,421
4.5,60.0,0.06409873856367977,0.43869026446486176,421
4.5,70.0,0.0946560156461058,0.455538425201772,421
4.5,80.0,0.13705699019320985,0.472441676015515,421
4.5,90.0,0.1937004081995304,0.4885234971017735,421
4.5,100.0,0.265946979233241,0.502699305783784,421
4.5,110.0,0.35316381908312905,0.5137566475501285,421
4.5,120.0,0.4519720890173626,0.520502890465335,421
4.5,130.0,0.5562097867014254,0.5219514075684647,421
4.5,140.0,0.6579691019189072,0.5175432199355301,421
4.5,150.0,0.7495311274441347,0.5073484421965725,421
4.5,160.0,0.8254046633857265,0.49217115559352215,421
4.5,170.0,0.8834888501877992,0.47346452704810826,421
4.5,180.0,0.9248845280852578,0.45303508986816793,421
5.0,60.0,0.07138920345813465,0.44476363940804287,421
5.0,70.0,0.10519498476895428,0.4623378411622573,421
5.0,80.0,0.1518094538436898,0.47982940501974525,421
5.0,90.0,0.2135192999832764,0.49623104535510026,421
5.0,100.0,0.2912493001421602,0.510308563609098,421
5.0,110.0,0.3835480662311923,0.5207122430125962,421
5.0,120.0,0.48595041470240147,0.5261673189787986,421
5.0,130.0,0.5912800090829905,0.5257088343432961,421
5.0,140.0,0.6911468334720744,0.5189493221835552,421
5.0,150.0,0.7781891470239266,0.5062830974778059,421
5.0,160.0,0.8480106197196926,0.4889125908377701,421
5.0,170.0,0.8998599166332051,0.46863505260146954,421
5.0,180.0,0.9358888876107576,0.44741449683220735,421
5.5,60.0,0.07935038542056426,0.4508311346484729,421
5.5,70.0,0.1166021294378717,0.4690349987384873,421
5.5,80.0,0.16759029706265194,0.48697108088738755,421
5.5,90.0,0.23439642387186943,0.5034932159081076,421
5.5,100.0,0.31738508315998126,0.5172158252008566,421
5.5,110.0,0.414180326554806,0.5266751588624962,421
5.5,120.0,0.5192222231146152,0.5305508956139028,421
5.5,130.0,0.6244845602464528,0.5279684277060814,421
5.5,140.0,0.7214183419847732,0.5187991075987848,421
5.5,150.0,0.8033517111298429,0.5038104244847686,421
5.5,160.0,0.8671422236096563,0.4845945965368874,421
5.5,170.0,0.9132838639070445,0.4631989853769608,421
5.5,180.0,0.9447123347385009,0.44162576357917205,421
6.0,60.0,0.08804150569841959,0.45691084955700123,421
6.0,70.0,0.12894156518007366,0.47565206472725063,421
6.0,80.0,0.18445283274662172,0.49388787606385026,421
6.0,90.0,0.256350565171659,0.5103286166891047,421
6.0,100.0,0.3443182762811284,0.5234479757778195,421
6.0,110.0,0.44497205446567006,0.531687016067443,421
6.0,120.0,0.5516986001123468,0.5337316147561159,421
6.0,130.0,0.6558401212111488,0.5288827709084648,421
6.0,140.0,0.7490119538542098,0.5173307127101302,421
6.0,150.0,0.825497204534459,0.5002425184272714,421
6.0,160.0,0.8834556496632789,0.47955272213334416,421
6.0,170.0,0.9244500649005646,0.45744827039085784,421
6.0,180.0,0.9519466757915731,0.43587058496202136,421
6.5,60.0,0.09752135309130155,0.4630163318024932,421
6.5,70.0,0.1422712309241845,0.48219528687473195,421
6.5,80.0,0.2024353836459605,0.5005818798617468,421
6.5,90.0,0.27937461009743614,0.516736877907713,421
6.5,100.0,0.3719769544223566,0.529007253031266,421
6.5,110.0,0.47579810816088847,0.5357677124384378,421
6.5,120.0,0.5832661777174308,0.5357796671877475,421
6.5,130.0,0.6853456885815077,0.528590236558637,421
6.5,140.0,0.7741229700498791,0.5147563481753942,421
6.5,150.0,0.845021583750902,0.49584230927186207,421
6.5,160.0,0.897456367208697,0.47404064098991133,421
6.5,170.0,0.9338553347048816,0.451585124909055,421
6.5,180.0,0.9579852679264372,0.4302574256669503,421
7.0,60.0,0.1078473844321244,0.469146864804805,421
7.0,70.0,0.15664271908051194,0.4886601789990025,421
7.0,80.0,0.22156135964928014,0.5070421848098075,421
7.0,90.0,0.3034371968514463,0.5227051398034906,421
7.0,100.0,0.40025994168522494,0.5338854184250473,421
7.0,110.0,0.5065092092528088,0.5389302663804204,421
7.0,120.0,0.6138018905575222,0.536760740026253,421
7.0,130.0,0.712998687833901,0.5272205746375515,421
7.0,140.0,0.7969293652967566,0.5112678743253531,421
7.0,150.0,0.8622591889568725,0.4908290938904433,421
7.0,160.0,0.9095419243198749,0.46825400348567126,421
7.0,170.0,0.9418634956116996,0.445745523017247,421
7.0,180.0,0.9630986715518757,0.4248427995636484,421
7.5,60.0,0.1190757806699545,0.4752972203394932,421
7.5,70.0,0.17210039957012144,0.495033735093874,421
7.5,80.0,0.24183826164419556,0.5132462884303509,421
7.5,90.0,0.32848282681743624,0.5282078075674844,421
7.5,100.0,0.42903919092104126,0.5380588645770575,421
7.5,110.0,0.5369424348755698,0.5411906848114569,421
7.5,120.0,0.643184000686156,0.53673894130875,421
7.5,130.0,0.7388052001477657,0.5248993472830049,421
7.5,140.0,0.8175996206786191,0.5070388552636396,421
7.5,150.0,0.8774946664343293,0.4853806501486535,421
7.5,160.0,0.9200291147681119,0.4623426872238586,421
7.5,170.0,0.9487430493103892,0.44001339666142764,421
7.5,180.0,0.9674793540103551,0.4196532715266632,421
8.0,60.0,0.13126052865196236,0.48145655211586613,421
8.0,70.0,0.18868015512036818,0.5012958886880001,421
8.0,80.0,0.2632572882447724,0.5191674675111493,421
8.0,90.0,0.3544333070488833,0.5332144319575676,421
8.0,100.0,0.45816747292761506,0.5415092198126671,421
8.0,110.0,0.5669276953461996,0.5425648913711759,421
8.0,120.0,0.6713011713110476,0.5357814337139569,421
8.0,130.0,0.7627853111249261,0.521749121660254,421
8.0,140.0,0.8362959810766439,0.5022249870584509,421
8.0,150.0,0.8909717460341497,0.4796380978014869,421
8.0,160.0,0.9291720251717737,0.4564171696092378,421
8.0,170.0,0.9546965672176845,0.4344393040347994,421
8.0,180.0,0.9712655883170301,0.4146940894754729,421
2.0,60.0,2.1104584812346274e-24,0.29529472691408315,525
2.0,70.0,4.2574968581935575e-17,0.2967828639760228,525
2.0,80.0,4.191432228640818e-10,0.29981392994121525,525
2.0,90.0,0.0008681383266673737,0.31129953985184705,525
2.0,100.0,0.6952722462286895,0.31357475166176885,525
2.0,110.0,0.6869045121785463,0.2984176527005922,525
2.0,120.0,0.6812026506815481,0.29609514986258967,525
2.0,130.0,0.6785769134557667,0.29503937193466256,525
2.0,140.0,0.6758221332093266,0.29393593163937387,525
2.0,150.0,0.6752105371691869,0.29369373677341815,525
2.0,160.0,0.6747290206544261,0.29350434462995206,525
2.0,170.0,0.6741806809457808,0.2932883398423586,525
2.0,180.0,0.6735528810574812,0.2930406018544355,525
2.5,60.0,9.658154584922523e-24,0.29536730718454174,525
2.5,70.0,1.861210106459786e-16,0.2969558848720006,525
2.5,80.0,1.8004115765316737e-09,0.3004946377373207,525
2.5,90.0,0.0033800190636311097,0.3149959589388858,525
2.5,100.0,0.7107376264032803,0.30987734826623126,525
2.5,110.0,0.6865614513038646,0.2982794558964646,525
2.5,120.0,0.6806125974185412,0.2958552496623441,525
2.5,130.0,0.6783792686263769,0.29496042836590125,525
2.5,140.0,0.6755693805410871,0.29383456790623497,525
2.5,150.0,0.6751713231884586,0.29367832306620156,525
2.5,160.0,0.674683936697282,0.29348659817375405,525
2.5,170.0,0.674128764565195,0.293267870465633,525
2.5,180.0,0.673492799130485,0.2930168685302291,525
3.0,60.0,4.3700949961188034e-23,0.29543398767427553,525
3.0,70.0,8.149416367552492e-16,0.2969913717072046,525
3.0,80.0,7.55398920344277e-09,0.3013073609863861,525
3.0,90.0,0.011778459497330317,0.3192433852240479,525
3.0,100.0,0.7061512330495471,0.30688257555713605,525
3.0,110.0,0.6857648290541652,0.2979519656204746,525
3.0,120.0,0.6800349391714653,0.2956204032188938,525
3.0,130.0,0.6781744667581638,0.29487859371425873,525
3.0,140.0,0.6754454847285869,0.293785528534553,525
3.0,150.0,0.6751314643153999,0.2936626540383552,525
3.0,160.0,0.6746382869962987,0.2934686266063664,525
3.0,170.0,0.6740763327820951,0.29324719467797505,525
3.0,180.0,0.6734322270551082,0.29299293730273823,525
3.5,60.0,1.9956173920496765e-22,0.2953865579120237,525
3.5,70.0,3.461992676910269e-15,0.29722090300262677,525
3.5,80.0,3.120887907493011e-08,0.30223861353898895,525
3.5,90.0,0.036549208160400755,0.32407418187261294,525
3.5,100.0,0.7017955070309477,0.30485807004362825,525
3.5,110.0,0.6848788478004243,0.2975872324836589,525
3.5,120.0,0.679722861614463,0.29549517405285614,525
3.5,130.0,0.6779617871610691,0.2947935732592145,525
3.5,140.0,0.6753203062944124,0.2937359700448438,525
3.5,150.0,0.6750910427388255,0.2936467619149954,525
3.5,160.0,0.6745920863319211,0.29345043565689305,525
3.5,170.0,0.6740233334364875,0.29322629181034043,525
3.5,180.0,0.6733710412452325,0.29296875922579624,525
4.0,60.0,8.84100313813818e-22,0.295506036624468,525
4.0,70.0,1.4684211848744838e-14,0.29753487500195924,525
4.0,80.0,1.2743259144408826e-07,0.30331400897285465,525
4.0,90.0,0.09875744965342134,0.32930897576865054,525
4.0,100.0,0.6984733095313433,0.30336146669716374,525
4.0,110.0,0.6841053297683267,0.29726979178051594,525
4.0,120.0,0.6793982703356758,0.2953648543963135,525
4.0,130.0,0.6777406585221604,0.29470513221358996,525
4.0,140.0,0.6751936500935338,0.29368581406378486,525
4.0,150.0,0.6750500964741211,0.29363066156511997,525
4.0,160.0,0.67454533798921,0.2934320265294023,525
4.0,170.0,0.6739697350489551,0.29320514933796155,525
4.0,180.0,0.6733091727474686,0.2929443069110097,525
4.5,60.0,3.911346937994505e-21,0.29564440371189726,525
4.5,70.0,6.154999263233065e-14,0.29787893150376415,525
4.5,80.0,5.150657589271349e-07,0.3045735313851549,525
4.5,90.0,0.22453189601095117,0.3343524148237758,525
4.5,100.0,0.6957393582657783,0.3021740310637845,525
4.5,110.0,0.683517563601509,0.2970305412853135,525
4.5,120.0,0.6796461108102583,0.2954657116158477,525
4.5,130.0,0.6775105633282914,0.29461305700608553,525
4.5,140.0,0.6750654093235592,0.2936350173773682,525
4.5,150.0,0.6750086439103243,0.2936143601453125,525
4.5,160.0,0.6744980400909305,0.293413398394291,525
4.5,170.0,0.6739155152135454,0.29318375830688975,525
4.5,180.0,0.6732465766923562,0.2929195624696853,525
5.0,60.0,1.717267861604129e-20,0.29587208833519474,525
5.0,70.0,2.5722453157853614e-13,0.2981945236867269,525
5.0,80.0,2.061487536026211e-06,0.3060661076648926,525
5.0,90.0,0.41351986521551526,0.33791044063372006,525
5.0,100.0,0.6935375939055709,0.301201772836247,525
5.0,110.0,0.683553561366998,0.29704753876269424,525
5.0,120.0,0.6794956300831738,0.29540575672708846,525
5.0,130.0,0.6772709977289455,0.29451713898448006,525
5.0,140.0,0.6749355218127143,0.29358355452795837,525
5.0,150.0,0.6749666935689942,0.2935978609336104,525
5.0,160.0,0.6744501880936826,0.2933945493701637,525
5.0,170.0,0.6738606559328194,0.2931621114957944,525
5.0,180.0,0.6731832200627036,0.2928945126846211,525
5.5,60.0,7.465059553804732e-20,0.296087451267702,525
5.5,70.0,1.0718655841043647e-12,0.29848169351649506,525
5.5,80.0,8.164668999440332e-06,0.30785707393420497,525
5.5,90.0,0.6026144633659466,0.3379322939823226,525
5.5,100.0,0.6916389637326409,0.30039255409626875,525
5.5,110.0,0.6831774408520973,0.2968954043418837,525
5.5,120.0,0.679338968766892,0.29534332007604874,525
5.5,130.0,0.677021451968698,0.29441716643167426,525
5.5,140.0,0.6748039501261192,0.293531409894411,525
5.5,150.0,0.6749242485199364,0.29358116506421755,525
5.5,160.0,0.6744017759088072,0.2933754769646882,525
5.5,170.0,0.673805141487527,0.2931402025764186,525
5.5,180.0,0.6731190761255575,0.2928691468120666,525
6.0,60.0,3.2306051138518173e-19,0.29629007336663493,525
6.0,70.0,4.4673590069599444e-12,0.298673458818394,525
6.0,80.0,3.1943401640495604e-05,0.31003504014277766,525
6.0,90.0,0.7099061616612709,0.3328353483501437,525
6.0,100.0,0.6900677961026771,0.2997277442871458,525
6.0,110.0,0.6827708499132771,0.29673082713387744,525
6.0,120.0,0.6791759034627407,0.29527830971114255,525
6.0,130.0,0.6767613994937366,0.2943129200626816,525
6.0,140.0,0.6753460988262925,0.2937470077472188,525
6.0,150.0,0.674881308580949,0.2935642723916304,525
6.0,160.0,0.6743527964562664,0.2933561782923754,525
6.0,170.0,0.673748957358611,0.29311802569130646,525
6.0,180.0,0.6730541216413524,0.2928434554798431,525
6.5,60.0,1.3919377387820152e-18,0.29647999711308887,525
6.5,70.0,1.846825202731508e-11,0.2990811870742009,525
6.5,80.0,0.0001230652575598623,0.3127175532103589,525
6.5,90.0,0.7330946721597297,0.32444644534569883,525
6.5,100.0,0.689144011790605,0.29934481466466173,525
6.5,110.0,0.6823313928214072,0.2965528029231275,525
6.5,120.0,0.6790061864651611,0.2952106237227678,525
6.5,130.0,0.6764902898998914,0.2942041701045082,525
6.5,140.0,0.6753079076466441,0.29373200211783534,525
6.5,150.0,0.6748378714983659,0.29354718195434854,525
6.5,160.0,0.6743032419588518,0.2933366501901983,525
6.5,170.0,0.6736920896793687,0.29309557522448315,525
6.5,180.0,0.6729883353548917,0.2928174300914009,525
7.0,60.0,5.971503249254475e-18,0.29665754253989396,525
7.0,70.0,7.61485594208208e-11,0.299437056454101,525
7.0,80.0,0.00046444649550655704,0.31605984965066125,525
7.0,90.0,0.7262195226253553,0.3171803190073386,525
7.0,100.0,0.6879936914108711,0.2988660807155852,525
7.0,110.0,0.6818564475885784,0.2963602283833811,525
7.0,120.0,0.6788295480154783,0.2951401510952124,525
7.0,130.0,0.6762075439107157,0.2940906741291826,525
7.0,140.0,0.6752692715782778,0.293716819960887,525
7.0,150.0,0.6747939336193275,0.29352989223890047,525
7.0,160.0,0.6742531041072835,0.29331688928241356,525
7.0,170.0,0.6736345248316928,0.29307284566871233,525
7.0,180.0,0.672921697127114,0.2927910624827839,525
7.5,60.0,2.551095284544856e-17,0.2968231916512005,525
7.5,70.0,3.1194167357993404e-10,0.30003833046247397,525
7.5,80.0,0.0017026475744418863,0.3202564295815001,525
7.5,90.0,0.7176899996957266,0.3124197753779225,525
7.5,100.0,0.6870949075317124,0.2984952654746866,525
7.5,110.0,0.6813431656336776,0.29615189941843695,525
7.5,120.0,0.6786456972103334,0.2950667720236437,525
7.5,130.0,0.675912549172254,0.29397217524343994,525
7.5,140.0,0.6752301899604062,0.29370146095635885,525
7.5,150.0,0.6747494902934812,0.29351240133756906,525
7.5,160.0,0.674202374156699,0.29329689201838766,525
7.5,170.0,0.6735762493078237,0.29304983154426734,525
7.5,180.0,0.6728541874084065,0.29276434471439045,525
8.0,60.0,1.0854403639365866e-16,0.29697751457493843,525
8.0,70.0,1.2737155358506307e-09,0.30066301425425995,525
8.0,80.0,0.005982195053905836,0.3255242841269542,525
8.0,90.0,0.71129507729372,0.30924468090831386,525
8.0,100.0,0.6867785905374126,0.2983681249707247,525
8.0,110.0,0.6807884724412915,0.295926509674585,525
8.0,120.0,0.6784543221198596,0.2949903579146871,525
8.0,130.0,0.6756144570737784,0.29385238116032514,525
8.0,140.0,0.6751906609327389,0.2936859243119179,525
8.0,150.0,0.6747045361226672,0.2934947070463911,525
8.0,160.0,0.6741510429846086,0.2932766546952557,525
8.0,170.0,0.6735172495445235,0.2930265273466453,525
8.0,180.0,0.6727857869038089,0.2927372689384581,525
2.0,60.0,2.200729375283098e-05,0.47972294537443705,616
2.0,70.0,4.576118588627116e-05,0.4832710680660508,616
2.0,80.0,9.476655257695401e-05,0.48724018002263525,616
2.0,90.0,0.00019527682408576467,0.4916884412470577,616
2.0,100.0,0.000399927198836956,0.49667778265115226,616
2.0,110.0,0.0008128174255589179,0.5022693889284517,616
2.0,120.0,0.0016362437569064435,0.5085212948933822,616
2.0,130.0,0.0032543138083409432,0.5154707716480571,616
2.0,140.0,0.006374545655977443,0.5231265666189876,616
2.0,150.0,0.012248658049901696,0.5314439721939331,616
2.0,160.0,0.02297546386363801,0.5403059258552005,616
2.0,170.0,0.041828348541933486,0.549498913792453,616
2.0,180.0,0.07342624819535733,0.5586940504433281,616
2.5,60.0,5.017703494770467e-05,0.4841167964992881,616
2.5,70.0,0.00010435987326420713,0.48830106663920186,616
2.5,80.0,0.00021611229267519682,0.49302751234584696,616
2.5,90.0,0.00044512674888094305,0.4983810316972339,616
2.5,100.0,0.0009106099725989432,0.5044512537649728,616
2.5,110.0,0.001846728751962131,0.5113227723635587,616
2.5,120.0,0.0037035063750287126,0.5190714057663396,616
2.5,130.0,0.007320358727693266,0.5277362901863987,616
2.5,140.0,0.014200718785750683,0.5372958849796359,616
2.5,150.0,0.02689091113420898,0.5476305566040637,616
2.5,160.0,0.04938009490229974,0.5584825471884477,616
2.5,170.0,0.08725545338019985,0.5694205763715701,616
2.5,180.0,0.1470999483759481,0.5798166305661652,616
3.0,60.0,0.00011389726136463477,0.48919094435441374,616
3.0,70.0,0.00023666653687416545,0.49414311608836,616
3.0,80.0,0.0004893923298557207,0.4997958850687637,616
3.0,90.0,0.0010057376760495805,0.5062591676314381,616
3.0,100.0,0.0020503370494005272,0.5136508764403385,616
3.0,110.0,0.004136127901352199,0.5220771224991626,616
3.0,120.0,0.008228630029949198,0.5316125653789399,616
3.0,130.0,0.016072228428996728,0.5422617012631636,616
3.0,140.0,0.030640894050686287,0.5539059843368028,616
3.0,150.0,0.05659996691549579,0.5662458047229769,616
3.0,160.0,0.1004161633483657,0.5787415482802948,616
3.0,170.0,0.1694242670128107,0.5905751749024291,616
3.0,180.0,0.2690998443361909,0.6006505995973691,616
3.5,60.0,0.0002575904492792997,0.4951303630945667,616
3.5,70.0,0.0005341982809728002,0.5010389049748658,616
3.5,80.0,0.001101507136402442,0.5078434289036409,616
3.5,90.0,0.002254260352918435,0.5156862473466979,616
3.5,100.0,0.004567453210824997,0.5247088171014644,616
3.5,110.0,0.00913066693551971,0.5350191045243834,616
3.5,120.0,0.017924586779948085,0.5466464233538258,616
3.5,130.0,0.034339853240335394,0.5594764343460871,616
3.5,140.0,0.06368889246606343,0.5731654371995124,616
3.5,150.0,0.11323909514973692,0.5870585059140827,616
3.5,160.0,0.1908843949848169,0.6001312257625581,616
3.5,170.0,0.3015872386001342,0.610989985470904,616
3.5,180.0,0.4420967063960578,0.6179721822780312,616
4.0,60.0,0.0005804344612541253,0.502173301486716,616
4.0,70.0,0.0011999094449201364,0.5092821134931076,616
4.0,80.0,0.002462915651618383,0.5175320998243069,616
4.0,90.0,0.005006974845340215,0.5270941343652816,616
4.0,100.0,0.010046186091819254,0.5381091703196303,616
4.0,110.0,0.019797159232209736,0.5506329102529284,616
4.0,120.0,0.038062210751806526,0.5645519316677935,616
4.0,130.0,0.07077864873648468,0.5794750938297688,616
4.0,140.0,0.12594081116707295,0.5946237702981095,616
4.0,150.0,0.21181238551463247,0.6087493475799897,616
4.0,160.0,0.33249312804743136,0.6201412643181157,616
4.0,170.0,0.4818856219320283,0.626779036199364,616
4.0,180.0,0.6407340547339749,0.6267149403858769,616
4.5,60.0,0.0013023238005382693,0.510625149252124,616
4.5,70.0,0.0026793279524580677,0.5192491332488146,616
4.5,80.0,0.005461232602182595,0.5293103466673388,616
4.5,90.0,0.01098890317801729,0.5409794596387365,616
4.5,100.0,0.021717474799613903,0.5543372642999529,616
4.5,110.0,0.041860191042838356,0.5692678764148849,616
4.5,120.0,0.0779614466957502,0.5853290237135494,616
4.5,130.0,0.13867011315861194,0.6016048142576756,616
4.5,140.0,0.2324300055575708,0.6166067924944981,616
4.5,150.0,0.36214705230625127,0.6282906819700578,616
4.5,160.0,0.5186012547059786,0.6342821832736256,616
4.5,170.0,0.6786646365952933,0.6324265828608487,616
4.5,180.0,0.8141806292870615,0.6217221319638931,616
5.0,60.0,0.0029058244866924936,0.5208805646597677,616
5.0,70.0,0.0059352248813113314,0.5314112962187464,616
5.0,80.0,0.011969254792484405,0.5436963823518506,616
5.0,90.0,0.02370639258805496,0.5578388390553548,616
5.0,100.0,0.04577316779324577,0.5737188553019013,616
5.0,110.0,0.08530537933010023,0.590833329252376,616
5.0,120.0,0.15153313295851503,0.6081176824577988,616
5.0,130.0,0.25288776133661595,0.6238267822094202,616
5.0,140.0,0.3907684555714866,0.6355696917739166,616
5.0,150.0,0.552644752576359,0.6406340453919686,616
5.0,160.0,0.711948635662152,0.6367413679369375,616
5.0,170.0,0.8401435031257171,0.6232488606715352,616
5.0,180.0,0.9233004492956505,0.6022594397640392,616
5.5,60.0,0.0064330019216736894,0.5334296850731267,616
5.5,70.0,0.012995679275269397,0.5463026156429478,616
5.5,80.0,0.02578073404380202,0.5611920279789061,616
5.5,90.0,0.04983236880225564,0.5779696797608712,616
5.5,100.0,0.09286304136002527,0.5960630182725268,616
5.5,110.0,0.1646076259883916,0.6142453001377971,616
5.5,120.0,0.2732877794249817,0.6304973519889299,616
5.5,130.0,0.4185026946238034,0.6420737880159063,616
5.5,140.0,0.5843107694833909,0.645952836927977,616
5.5,150.0,0.7412509525948197,0.6398335937303598,616
5.5,160.0,0.8614833884425847,0.623603110016323,616
5.5,170.0,0.9353490971532499,0.6003719861015512,616
5.5,180.0,0.9723897031381803,0.5754518677584637,616
6.0,60.0,0.014075558596028487,0.5488313493004433,616
6.0,70.0,0.027954994752618676,0.5644386365694818,616
6.0,80.0,0.05406402407346036,0.5820689493087513,616
6.0,90.0,0.10067668907249169,0.6010729268453788,616
6.0,100.0,0.1779513343832541,0.6200471840534515,616
6.0,110.0,0.29369764436596724,0.6366817424648472,616
6.0,120.0,0.44544386370350264,0.6478742103228893,616
6.0,130.0,0.6138222456534889,0.6503337433867707,616
6.0,140.0,0.7671120507726545,0.6418550783306531,616
6.0,150.0,0.8791248179165797,0.6230153528787706,616
6.0,160.0,0.9446568617425277,0.5979596225173687,616
6.0,170.0,0.976314556410608,0.5725225099625133,616
6.0,180.0,0.9898736474896498,0.5507517632582453,616
6.5,60.0,0.03024204359086342,0.5676066094153084,616
6.5,70.0,0.058490986804665454,0.586052437204962,616
6.5,80.0,0.10878144378587175,0.6059047791416479,616
6.5,90.0,0.19160757184761,0.6255679261853047,616
6.5,100.0,0.31415963308774586,0.6424264755737938,616
6.5,110.0,0.4716495083296621,0.6530243756500103,616
6.5,120.0,0.64135334680447,0.6538564380900633,616
6.5,130.0,0.7899810161995431,0.642940743991567,616
6.5,140.0,0.8937975893299627,0.6216839160904186,616
6.5,150.0,0.9519660078205892,0.5952193921335832,616
6.5,160.0,0.9792973906914318,0.5696272703904962,616
6.5,170.0,0.9909818940257651,0.548375517485785,616
6.5,180.0,0.9959379662509834,0.531870303741132,616
7.0,60.0,0.06313380598153218,0.5899463826209514,616
7.0,70.0,0.11720687591394613,0.6105878575582055,616
7.0,80.0,0.20560805145193195,0.6308382979195881,616
7.0,90.0,0.33469643433100066,0.6477648935195072,616
7.0,100.0,0.49715157856679715,0.6575665852155866,616
7.0,110.0,0.6670448933355472,0.6565900485609105,616
7.0,120.0,0.8102381134416347,0.6432132336416865,616
7.0,130.0,0.9060811484615278,0.6197788509163418,616
7.0,140.0,0.9578064735875441,0.5922964871132002,616
7.0,150.0,0.9816425274579006,0.5668238711780677,616
7.0,160.0,0.991878631033509,0.5461667551265746,616
7.0,170.0,0.9963031071066504,0.5302232514538409,616
7.0,180.0,0.9982676425389474,0.5178629592153806,616
