condition,t,rt_corr_pdf
4.0,1.508,0.09695545021829019
4.0,1.51,0.09642073004617363
4.0,1.512,0.09588866745079024
4.0,1.514,0.09535925074456567
4.0,1.516,0.09483246828436856
4.0,1.518,0.09430830847136856
4.0,1.52,0.09378675975089583
4.0,1.522,0.09326781061230016
4.0,1.524,0.09275144958881024
4.0,1.526,0.09223766525739363
4.0,1.528,0.09172644623861752
4.0,1.53,0.0912177811965091
4.0,1.532,0.09071165883841623
4.0,1.534,0.09020806791486907
4.0,1.536,0.08970699721944164
4.0,1.538,0.08920843558861369
4.0,1.54,0.08871237190163334
4.0,1.542,0.08821879508037916
4.0,1.544,0.08772769408922361
4.0,1.546,0.08723905793489606
4.0,1.548,0.08675287566634686
4.0,1.55,0.08626913637461094
4.0,1.552,0.08578782919267215
4.0,1.554,0.08530894329532865
4.0,1.556,0.08483246789905687
4.0,1.558,0.08435839226187726
4.0,1.56,0.08388670568322044
4.0,1.562,0.08341739750379269
4.0,1.564,0.08295045710544252
4.0,1.566,0.08248587391102728
4.0,1.568,0.08202363738428028
4.0,1.57,0.0815637370296784
4.0,1.572,0.08110616239230915
